run_id,chinFirst,trial_duration_exact,window_width,window_height,window_width_max,window_height_max,window_diagonal_max,window_diagonal,trial_index,withinTaskIndex,task_nr,time_elapsed,choiceTask_amountLeftFirst,key_press,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,x_mean,y_mean,count,fps,choseTop,LL_top,choseLL,aLL,aSS,tLL,tSS,amountLeft,optionIndex,attributeIndex,trans_type_0,trans_type_1,trans_type_2,trans_type_3,trans_type_4,trans_type_6,trans_type_7,payneIndex,k,age,gender,ethnic,degree
0,0.0,3174.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,405.0,47.0,3.0,927494.0,1.0,38.0,180 days,Today,$4,$2,0.5763671875000002,0.33531746031745985,56.0,17.643352236925015,1.0,1.0,1.0,,,,0.0,,,,37,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2771.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,408.0,48.0,3.0,933422.0,1.0,38.0,180 days,Today,$5,$4,0.6331792091836737,0.36179138321995435,49.0,17.683146878383255,1.0,1.0,1.0,,,,0.0,,,,29,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2517.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,411.0,49.0,3.0,939037.0,1.0,40.0,Today,30 days,$1,$5,0.5907670454545455,0.43478535353535325,44.0,17.481128327373856,0.0,0.0,,,,,0.0,,,,33,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2726.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,414.0,50.0,3.0,945342.0,1.0,38.0,7 days,Today,$5,$3,0.5333496093750002,0.4165798611111106,48.0,17.608217168011738,1.0,1.0,1.0,,,,0.0,,,,32,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2248.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,417.0,51.0,3.0,950709.0,1.0,40.0,Today,30 days,$4,$5,0.4898838141025641,0.4644943019943017,39.0,17.348754448398576,0.0,0.0,,,,,0.0,,,,18,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2343.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,420.0,52.0,3.0,956162.0,1.0,38.0,90 days,Today,$4.5,$2,0.5151486280487805,0.40999322493224893,41.0,17.49893299189074,1.0,1.0,1.0,,,,0.0,,,,29,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2334.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,423.0,53.0,3.0,961594.0,1.0,40.0,Today,90 days,$1.5,$4.5,0.5642530487804877,0.4536924119241188,41.0,17.566409597257927,0.0,0.0,,,,,0.0,,,,36,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,1737.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,426.0,54.0,3.0,966445.0,1.0,40.0,Today,90 days,$4,$5,0.5192708333333332,0.4888888888888886,30.0,17.271157167530223,0.0,0.0,,,,,0.0,,,,16,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2443.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,429.0,55.0,3.0,971996.0,1.0,40.0,Today,180 days,$2,$4.5,0.5433712121212122,0.032954545454545424,33.0,13.507981989357347,0.0,0.0,,,,,0.0,,,,12,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2185.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,432.0,56.0,3.0,977291.0,1.0,40.0,Today,180 days,$2,$5,0.564000822368421,0.45350877192982414,38.0,17.391304347826086,0.0,0.0,,,,,0.0,,,,25,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2880.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,435.0,57.0,3.0,983294.0,1.0,38.0,180 days,Today,$4,50 cent,0.5295343137254902,0.3985566448801739,51.0,17.708333333333332,1.0,1.0,1.0,,,,0.0,,,,38,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,1620.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,438.0,58.0,3.0,988041.0,1.0,40.0,Today,90 days,$3,$4,0.40438058035714286,0.47693452380952334,28.0,17.28395061728395,0.0,0.0,,,,,0.0,,,,23,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2601.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,441.0,59.0,3.0,993775.0,1.0,40.0,Today,7 days,$2,$5,0.5507291666666667,0.5035185185185181,45.0,17.301038062283737,0.0,0.0,,,,,0.0,,,,34,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,3902.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,444.0,60.0,3.0,1000780.0,1.0,38.0,30 days,Today,$4,$2.5,0.5955307904411766,0.4950776143790847,68.0,17.42696053305997,1.0,1.0,1.0,,,,0.0,,,,51,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,3418.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,447.0,61.0,3.0,1007305.0,1.0,40.0,Today,15 days,$2.5,$5,0.5145703125,0.5640972222222217,60.0,17.554125219426567,0.0,0.0,,,,,0.0,,,,44,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,1898.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,450.0,62.0,3.0,1012288.0,1.0,40.0,90 days,Today,$5,$4,0.44618844696969695,0.5244528619528616,33.0,17.38672286617492,0.0,1.0,,,,,0.0,,,,21,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,1946.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,453.0,63.0,3.0,1017344.0,1.0,40.0,Today,90 days,$3,$5,0.45271139705882346,0.35743464052287544,34.0,17.471736896197328,0.0,0.0,,,,,0.0,,,,26,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,1879.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,456.0,64.0,3.0,1022334.0,1.0,40.0,Today,180 days,$3.5,$4,0.45705566406250003,0.5056423611111107,32.0,17.03033528472592,0.0,0.0,,,,,0.0,,,,12,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,3996.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,459.0,65.0,3.0,1029440.0,1.0,40.0,Today,180 days,$3.5,$5,0.4000792572463768,0.45497181964573224,69.0,17.26726726726727,0.0,0.0,,,,,0.0,,,,41,0,0,0,0,0,0,,,1995.0,male,caucasian,college
0,0.0,2439.0,1280.0,720.0,1280.0,720.0,1468.6047800548656,1468.6047800548656,462.0,66.0,3.0,1034966.0,1.0,38.0,90 days,Today,$4,$3,0.4847656250000001,0.3048611111111108,42.0,17.22017220172202,1.0,1.0,1.0,,,,0.0,,,,29,0,0,0,0,0,0,,,1995.0,male,caucasian,college
